ticker,weight,level,rep
AMZN,0.091,L3,50
AXP,0.046,L3,50
AMGN,0.041,L3,50
AAPL,0.118,L3,50
BA,0.0,L3,50
CAT,0.028,L3,50
CVX,0.013,L3,50
CSCO,0.012,L3,50
KO,0.016,L3,50
DOW,0.0,L3,50
GS,0.018,L3,50
HD,0.03,L3,50
HON,0.01,L3,50
IBM,0.0,L3,50
INTC,0.0,L3,50
JNJ,0.012,L3,50
JPM,0.024,L3,50
MCD,0.014,L3,50
MRK,0.074,L3,50
MSFT,0.126,L3,50
NKE,0.0,L3,50
PG,0.06,L3,50
CRM,0.06,L3,50
TRV,0.018,L3,50
UNH,0.06,L3,50
VZ,0.0,L3,50
V,0.055,L3,50
WMT,0.07,L3,50
DIS,0.004,L3,50
MMM,0.02,L0,51
AMZN,0.03,L0,51
AXP,0.025,L0,51
AMGN,0.04,L0,51
AAPL,0.045,L0,51
BA,0.01,L0,51
CAT,0.02,L0,51
CVX,0.03,L0,51
CSCO,0.035,L0,51
KO,0.045,L0,51
DOW,0.015,L0,51
GS,0.015,L0,51
HD,0.035,L0,51
HON,0.025,L0,51
IBM,0.03,L0,51
INTC,0.015,L0,51
JNJ,0.055,L0,51
JPM,0.025,L0,51
MCD,0.045,L0,51
MRK,0.045,L0,51
MSFT,0.05,L0,51
NKE,0.02,L0,51
PG,0.055,L0,51
CRM,0.02,L0,51
TRV,0.03,L0,51
UNH,0.05,L0,51
VZ,0.035,L0,51
V,0.04,L0,51
WMT,0.05,L0,51
DIS,0.02,L0,51
MMM,0.0,L1,51
AMZN,0.06,L1,51
AXP,0.02,L1,51
AMGN,0.06,L1,51
AAPL,0.07,L1,51
BA,0.0,L1,51
CAT,0.015,L1,51
CVX,0.015,L1,51
CSCO,0.03,L1,51
KO,0.055,L1,51
DOW,0.0,L1,51
GS,0.0,L1,51
HD,0.03,L1,51
HON,0.01,L1,51
IBM,0.015,L1,51
INTC,0.0,L1,51
JNJ,0.08,L1,51
JPM,0.01,L1,51
MCD,0.05,L1,51
MRK,0.08,L1,51
MSFT,0.09,L1,51
NKE,0.0,L1,51
PG,0.08,L1,51
CRM,0.025,L1,51
TRV,0.035,L1,51
UNH,0.06,L1,51
VZ,0.0,L1,51
V,0.055,L1,51
WMT,0.08,L1,51
DIS,0.015,L1,51
MMM,0.0,L2,51
AMZN,0.076,L2,51
AXP,0.0,L2,51
AMGN,0.046,L2,51
AAPL,0.102,L2,51
BA,0.0,L2,51
CAT,0.0,L2,51
CVX,0.0,L2,51
CSCO,0.0,L2,51
KO,0.0,L2,51
DOW,0.0,L2,51
GS,0.0,L2,51
HD,0.0,L2,51
HON,0.0,L2,51
IBM,0.0,L2,51
INTC,0.0,L2,51
JNJ,0.0,L2,51
JPM,0.0,L2,51
MCD,0.0,L2,51
MRK,0.22,L2,51
MSFT,0.154,L2,51
NKE,0.0,L2,51
PG,0.132,L2,51
CRM,0.0,L2,51
TRV,0.0,L2,51
UNH,0.07,L2,51
VZ,0.0,L2,51
V,0.0,L2,51
WMT,0.2,L2,51
DIS,0.0,L2,51
MMM,0.0,L3,51
AMZN,0.086,L3,51
AXP,0.046,L3,51
AMGN,0.041,L3,51
AAPL,0.118,L3,51
BA,0.0,L3,51
CAT,0.028,L3,51
CVX,0.012,L3,51
CSCO,0.018,L3,51
KO,0.016,L3,51
DOW,0.0,L3,51
GS,0.018,L3,51
HD,0.03,L3,51
HON,0.012,L3,51
IBM,0.0,L3,51
INTC,0.0,L3,51
JNJ,0.0,L3,51
JPM,0.024,L3,51
MCD,0.01,L3,51
MRK,0.09,L3,51
MSFT,0.126,L3,51
NKE,0.0,L3,51
PG,0.06,L3,51
CRM,0.06,L3,51
TRV,0.01,L3,51
UNH,0.05,L3,51
VZ,0.0,L3,51
V,0.05,L3,51
WMT,0.085,L3,51
DIS,0.0,L3,51
MMM,0.02,L0,52
AMZN,0.03,L0,52
AXP,0.025,L0,52
AMGN,0.04,L0,52
AAPL,0.045,L0,52
BA,0.01,L0,52
CAT,0.02,L0,52
CVX,0.035,L0,52
CSCO,0.035,L0,52
KO,0.045,L0,52
DOW,0.015,L0,52
GS,0.015,L0,52
HD,0.035,L0,52
HON,0.025,L0,52
IBM,0.03,L0,52
INTC,0.015,L0,52
JNJ,0.06,L0,52
JPM,0.03,L0,52
MCD,0.045,L0,52
MRK,0.05,L0,52
MSFT,0.055,L0,52
NKE,0.02,L0,52
PG,0.06,L0,52
CRM,0.02,L0,52
TRV,0.03,L0,52
UNH,0.055,L0,52
VZ,0.04,L0,52
V,0.04,L0,52
WMT,0.05,L0,52
DIS,0.015,L0,52
MMM,0.0,L1,52
AMZN,0.06,L1,52
AXP,0.02,L1,52
AMGN,0.06,L1,52
AAPL,0.07,L1,52
BA,0.0,L1,52
CAT,0.01,L1,52
CVX,0.015,L1,52
CSCO,0.025,L1,52
KO,0.055,L1,52
DOW,0.0,L1,52
GS,0.0,L1,52
HD,0.025,L1,52
HON,0.01,L1,52
IBM,0.015,L1,52
INTC,0.0,L1,52
JNJ,0.08,L1,52
JPM,0.01,L1,52
MCD,0.055,L1,52
MRK,0.08,L1,52
MSFT,0.09,L1,52
NKE,0.0,L1,52
PG,0.08,L1,52
CRM,0.025,L1,52
TRV,0.035,L1,52
UNH,0.06,L1,52
VZ,0.0,L1,52
V,0.055,L1,52
WMT,0.08,L1,52
DIS,0.0,L1,52
MMM,0.0,L2,52
AMZN,0.074,L2,52
AXP,0.0,L2,52
AMGN,0.055,L2,52
AAPL,0.094,L2,52
BA,0.0,L2,52
CAT,0.0,L2,52
CVX,0.0,L2,52
CSCO,0.0,L2,52
KO,0.0,L2,52
DOW,0.0,L2,52
GS,0.0,L2,52
HD,0.0,L2,52
HON,0.0,L2,52
IBM,0.0,L2,52
INTC,0.0,L2,52
JNJ,0.0,L2,52
JPM,0.0,L2,52
MCD,0.0,L2,52
MRK,0.207,L2,52
MSFT,0.157,L2,52
NKE,0.0,L2,52
PG,0.153,L2,52
CRM,0.0,L2,52
TRV,0.0,L2,52
UNH,0.084,L2,52
VZ,0.0,L2,52
V,0.0,L2,52
WMT,0.176,L2,52
DIS,0.0,L2,52
MMM,0.0,L3,52
AMZN,0.09,L3,52
AXP,0.06,L3,52
AMGN,0.045,L3,52
AAPL,0.12,L3,52
BA,0.0,L3,52
CAT,0.04,L3,52
CVX,0.015,L3,52
CSCO,0.01,L3,52
KO,0.015,L3,52
DOW,0.0,L3,52
GS,0.02,L3,52
HD,0.035,L3,52
HON,0.01,L3,52
IBM,0.0,L3,52
INTC,0.0,L3,52
JNJ,0.0,L3,52
JPM,0.03,L3,52
MCD,0.01,L3,52
MRK,0.08,L3,52
MSFT,0.13,L3,52
NKE,0.0,L3,52
PG,0.055,L3,52
CRM,0.055,L3,52
TRV,0.01,L3,52
UNH,0.06,L3,52
VZ,0.0,L3,52
V,0.055,L3,52
WMT,0.085,L3,52
DIS,0.0,L3,52
MMM,0.02,L0,53
AMZN,0.03,L0,53
AXP,0.025,L0,53
AMGN,0.035,L0,53
AAPL,0.045,L0,53
BA,0.01,L0,53
CAT,0.02,L0,53
CVX,0.035,L0,53
CSCO,0.03,L0,53
KO,0.045,L0,53
DOW,0.015,L0,53
GS,0.015,L0,53
HD,0.035,L0,53
HON,0.025,L0,53
IBM,0.025,L0,53
INTC,0.015,L0,53
JNJ,0.055,L0,53
JPM,0.025,L0,53
MCD,0.04,L0,53
MRK,0.045,L0,53
MSFT,0.05,L0,53
NKE,0.02,L0,53
PG,0.055,L0,53
CRM,0.015,L0,53
TRV,0.025,L0,53
UNH,0.05,L0,53
VZ,0.035,L0,53
V,0.035,L0,53
WMT,0.05,L0,53
DIS,0.015,L0,53
MMM,0.0,L1,53
AMZN,0.06,L1,53
AXP,0.02,L1,53
AMGN,0.06,L1,53
AAPL,0.07,L1,53
BA,0.0,L1,53
CAT,0.01,L1,53
CVX,0.015,L1,53
CSCO,0.025,L1,53
KO,0.055,L1,53
DOW,0.0,L1,53
GS,0.0,L1,53
HD,0.025,L1,53
HON,0.01,L1,53
IBM,0.015,L1,53
INTC,0.0,L1,53
JNJ,0.08,L1,53
JPM,0.01,L1,53
MCD,0.05,L1,53
MRK,0.08,L1,53
MSFT,0.09,L1,53
NKE,0.0,L1,53
PG,0.08,L1,53
CRM,0.025,L1,53
TRV,0.035,L1,53
UNH,0.065,L1,53
VZ,0.0,L1,53
V,0.045,L1,53
WMT,0.08,L1,53
DIS,0.0,L1,53
MMM,0.0,L2,53
AMZN,0.073,L2,53
AXP,0.0,L2,53
AMGN,0.0,L2,53
AAPL,0.17,L2,53
BA,0.0,L2,53
CAT,0.0,L2,53
CVX,0.0,L2,53
CSCO,0.0,L2,53
KO,0.0,L2,53
DOW,0.0,L2,53
GS,0.0,L2,53
HD,0.0,L2,53
HON,0.0,L2,53
IBM,0.0,L2,53
INTC,0.0,L2,53
JNJ,0.0,L2,53
JPM,0.0,L2,53
MCD,0.0,L2,53
MRK,0.257,L2,53
MSFT,0.17,L2,53
NKE,0.0,L2,53
PG,0.0,L2,53
CRM,0.0,L2,53
TRV,0.0,L2,53
UNH,0.0,L2,53
VZ,0.0,L2,53
V,0.0,L2,53
WMT,0.33,L2,53
DIS,0.0,L2,53
MMM,0.0,L3,53
AMZN,0.087,L3,53
AXP,0.05,L3,53
AMGN,0.045,L3,53
AAPL,0.11,L3,53
BA,0.0,L3,53
CAT,0.03,L3,53
CVX,0.015,L3,53
CSCO,0.02,L3,53
KO,0.02,L3,53
DOW,0.0,L3,53
GS,0.02,L3,53
HD,0.04,L3,53
HON,0.015,L3,53
IBM,0.0,L3,53
INTC,0.0,L3,53
JNJ,0.0,L3,53
JPM,0.03,L3,53
MCD,0.015,L3,53
MRK,0.08,L3,53
MSFT,0.12,L3,53
NKE,0.0,L3,53
PG,0.06,L3,53
CRM,0.055,L3,53
TRV,0.015,L3,53
UNH,0.055,L3,53
VZ,0.0,L3,53
V,0.05,L3,53
WMT,0.09,L3,53
DIS,0.008,L3,53
MMM,0.015,L0,54
AMZN,0.035,L0,54
AXP,0.025,L0,54
AMGN,0.035,L0,54
AAPL,0.045,L0,54
BA,0.01,L0,54
CAT,0.02,L0,54
CVX,0.03,L0,54
CSCO,0.035,L0,54
KO,0.045,L0,54
DOW,0.015,L0,54
GS,0.015,L0,54
HD,0.035,L0,54
HON,0.025,L0,54
IBM,0.03,L0,54
INTC,0.015,L0,54
JNJ,0.055,L0,54
JPM,0.025,L0,54
MCD,0.045,L0,54
MRK,0.045,L0,54
MSFT,0.055,L0,54
NKE,0.02,L0,54
PG,0.055,L0,54
CRM,0.02,L0,54
TRV,0.03,L0,54
UNH,0.055,L0,54
VZ,0.035,L0,54
V,0.04,L0,54
WMT,0.05,L0,54
DIS,0.015,L0,54
MMM,0.0,L1,54
AMZN,0.06,L1,54
AXP,0.02,L1,54
AMGN,0.06,L1,54
AAPL,0.07,L1,54
BA,0.0,L1,54
CAT,0.015,L1,54
CVX,0.015,L1,54
CSCO,0.025,L1,54
KO,0.055,L1,54
DOW,0.0,L1,54
GS,0.0,L1,54
HD,0.025,L1,54
HON,0.01,L1,54
IBM,0.015,L1,54
INTC,0.0,L1,54
JNJ,0.08,L1,54
JPM,0.015,L1,54
MCD,0.055,L1,54
MRK,0.08,L1,54
MSFT,0.09,L1,54
NKE,0.0,L1,54
PG,0.08,L1,54
CRM,0.025,L1,54
TRV,0.035,L1,54
UNH,0.055,L1,54
VZ,0.0,L1,54
V,0.05,L1,54
WMT,0.08,L1,54
DIS,0.0,L1,54
MMM,0.0,L2,54
AMZN,0.074,L2,54
AXP,0.0,L2,54
AMGN,0.058,L2,54
AAPL,0.103,L2,54
BA,0.0,L2,54
CAT,0.0,L2,54
CVX,0.0,L2,54
CSCO,0.0,L2,54
KO,0.0,L2,54
DOW,0.0,L2,54
GS,0.0,L2,54
HD,0.0,L2,54
HON,0.0,L2,54
IBM,0.0,L2,54
INTC,0.0,L2,54
JNJ,0.0,L2,54
JPM,0.0,L2,54
MCD,0.0,L2,54
MRK,0.186,L2,54
MSFT,0.18,L2,54
NKE,0.0,L2,54
PG,0.145,L2,54
CRM,0.0,L2,54
TRV,0.0,L2,54
UNH,0.0,L2,54
VZ,0.0,L2,54
V,0.0,L2,54
WMT,0.254,L2,54
DIS,0.0,L2,54
MMM,0.0,L3,54
AMZN,0.086,L3,54
AXP,0.046,L3,54
AMGN,0.041,L3,54
AAPL,0.112,L3,54
BA,0.0,L3,54
CAT,0.031,L3,54
CVX,0.018,L3,54
CSCO,0.018,L3,54
KO,0.02,L3,54
DOW,0.0,L3,54
GS,0.02,L3,54
HD,0.032,L3,54
HON,0.0,L3,54
IBM,0.0,L3,54
INTC,0.0,L3,54
JNJ,0.012,L3,54
JPM,0.024,L3,54
MCD,0.016,L3,54
MRK,0.078,L3,54
MSFT,0.118,L3,54
NKE,0.0,L3,54
PG,0.05,L3,54
CRM,0.06,L3,54
TRV,0.0,L3,54
UNH,0.06,L3,54
VZ,0.0,L3,54
V,0.05,L3,54
WMT,0.076,L3,54
DIS,0.032,L3,54
MMM,0.015,L0,55
AMZN,0.025,L0,55
AXP,0.02,L0,55
AMGN,0.035,L0,55
AAPL,0.045,L0,55
BA,0.01,L0,55
CAT,0.02,L0,55
CVX,0.03,L0,55
CSCO,0.035,L0,55
KO,0.045,L0,55
DOW,0.015,L0,55
GS,0.015,L0,55
HD,0.035,L0,55
HON,0.025,L0,55
IBM,0.03,L0,55
INTC,0.015,L0,55
JNJ,0.055,L0,55
JPM,0.025,L0,55
MCD,0.045,L0,55
MRK,0.045,L0,55
MSFT,0.05,L0,55
NKE,0.02,L0,55
PG,0.055,L0,55
CRM,0.015,L0,55
TRV,0.03,L0,55
UNH,0.05,L0,55
VZ,0.035,L0,55
V,0.035,L0,55
WMT,0.045,L0,55
DIS,0.015,L0,55
MMM,0.0,L1,55
AMZN,0.06,L1,55
AXP,0.02,L1,55
AMGN,0.06,L1,55
AAPL,0.07,L1,55
BA,0.0,L1,55
CAT,0.015,L1,55
CVX,0.015,L1,55
CSCO,0.025,L1,55
KO,0.055,L1,55
DOW,0.0,L1,55
GS,0.0,L1,55
HD,0.03,L1,55
HON,0.015,L1,55
IBM,0.02,L1,55
INTC,0.0,L1,55
JNJ,0.07,L1,55
JPM,0.015,L1,55
MCD,0.05,L1,55
MRK,0.075,L1,55
MSFT,0.08,L1,55
NKE,0.0,L1,55
PG,0.07,L1,55
CRM,0.02,L1,55
TRV,0.035,L1,55
UNH,0.055,L1,55
VZ,0.0,L1,55
V,0.045,L1,55
WMT,0.075,L1,55
DIS,0.01,L1,55
MMM,0.0,L2,55
AMZN,0.061,L2,55
AXP,0.0,L2,55
AMGN,0.053,L2,55
AAPL,0.098,L2,55
BA,0.0,L2,55
CAT,0.0,L2,55
CVX,0.0,L2,55
CSCO,0.0,L2,55
KO,0.0,L2,55
DOW,0.0,L2,55
GS,0.0,L2,55
HD,0.0,L2,55
HON,0.0,L2,55
IBM,0.0,L2,55
INTC,0.0,L2,55
JNJ,0.0,L2,55
JPM,0.0,L2,55
MCD,0.0,L2,55
MRK,0.229,L2,55
MSFT,0.155,L2,55
NKE,0.0,L2,55
PG,0.164,L2,55
CRM,0.0,L2,55
TRV,0.0,L2,55
UNH,0.073,L2,55
VZ,0.0,L2,55
V,0.0,L2,55
WMT,0.167,L2,55
DIS,0.0,L2,55
MMM,0.0,L3,55
AMZN,0.087,L3,55
AXP,0.057,L3,55
AMGN,0.041,L3,55
AAPL,0.118,L3,55
BA,0.0,L3,55
CAT,0.041,L3,55
CVX,0.018,L3,55
CSCO,0.02,L3,55
KO,0.015,L3,55
DOW,0.0,L3,55
GS,0.018,L3,55
HD,0.04,L3,55
HON,0.012,L3,55
IBM,0.0,L3,55
INTC,0.0,L3,55
JNJ,0.0,L3,55
JPM,0.028,L3,55
MCD,0.01,L3,55
MRK,0.09,L3,55
MSFT,0.135,L3,55
NKE,0.0,L3,55
PG,0.05,L3,55
CRM,0.055,L3,55
TRV,0.0,L3,55
UNH,0.055,L3,55
VZ,0.0,L3,55
V,0.05,L3,55
WMT,0.06,L3,55
DIS,0.0,L3,55
MMM,0.02,L0,56
AMZN,0.03,L0,56
AXP,0.02,L0,56
AMGN,0.04,L0,56
AAPL,0.05,L0,56
BA,0.01,L0,56
CAT,0.02,L0,56
CVX,0.035,L0,56
CSCO,0.035,L0,56
KO,0.05,L0,56
DOW,0.015,L0,56
GS,0.015,L0,56
HD,0.035,L0,56
HON,0.025,L0,56
IBM,0.03,L0,56
INTC,0.015,L0,56
JNJ,0.06,L0,56
JPM,0.025,L0,56
MCD,0.045,L0,56
MRK,0.05,L0,56
MSFT,0.06,L0,56
NKE,0.02,L0,56
PG,0.06,L0,56
CRM,0.02,L0,56
TRV,0.03,L0,56
UNH,0.055,L0,56
VZ,0.035,L0,56
V,0.04,L0,56
WMT,0.05,L0,56
DIS,0.015,L0,56
MMM,0.0,L1,56
AMZN,0.06,L1,56
AXP,0.02,L1,56
AMGN,0.06,L1,56
AAPL,0.07,L1,56
BA,0.0,L1,56
CAT,0.015,L1,56
CVX,0.015,L1,56
CSCO,0.025,L1,56
KO,0.055,L1,56
DOW,0.0,L1,56
GS,0.0,L1,56
HD,0.03,L1,56
HON,0.01,L1,56
IBM,0.015,L1,56
INTC,0.0,L1,56
JNJ,0.08,L1,56
JPM,0.015,L1,56
MCD,0.055,L1,56
MRK,0.08,L1,56
MSFT,0.09,L1,56
NKE,0.0,L1,56
PG,0.08,L1,56
CRM,0.025,L1,56
TRV,0.04,L1,56
UNH,0.065,L1,56
VZ,0.0,L1,56
V,0.055,L1,56
WMT,0.08,L1,56
DIS,0.0,L1,56
MMM,0.0,L2,56
AMZN,0.078,L2,56
AXP,0.0,L2,56
AMGN,0.041,L2,56
AAPL,0.118,L2,56
BA,0.0,L2,56
CAT,0.0,L2,56
CVX,0.0,L2,56
CSCO,0.0,L2,56
KO,0.0,L2,56
DOW,0.0,L2,56
GS,0.0,L2,56
HD,0.0,L2,56
HON,0.0,L2,56
IBM,0.0,L2,56
INTC,0.0,L2,56
JNJ,0.0,L2,56
JPM,0.0,L2,56
MCD,0.0,L2,56
MRK,0.219,L2,56
MSFT,0.154,L2,56
NKE,0.0,L2,56
PG,0.116,L2,56
CRM,0.0,L2,56
TRV,0.0,L2,56
UNH,0.08,L2,56
VZ,0.0,L2,56
V,0.073,L2,56
WMT,0.121,L2,56
DIS,0.0,L2,56
MMM,0.0,L3,56
AMZN,0.093,L3,56
AXP,0.063,L3,56
AMGN,0.05,L3,56
AAPL,0.11,L3,56
BA,0.0,L3,56
CAT,0.04,L3,56
CVX,0.02,L3,56
CSCO,0.015,L3,56
KO,0.02,L3,56
DOW,0.0,L3,56
GS,0.02,L3,56
HD,0.04,L3,56
HON,0.015,L3,56
IBM,0.0,L3,56
INTC,0.0,L3,56
JNJ,0.0,L3,56
JPM,0.035,L3,56
MCD,0.01,L3,56
MRK,0.085,L3,56
MSFT,0.12,L3,56
NKE,0.0,L3,56
PG,0.06,L3,56
CRM,0.06,L3,56
TRV,0.015,L3,56
UNH,0.07,L3,56
VZ,0.0,L3,56
V,0.055,L3,56
WMT,0.084,L3,56
DIS,0.0,L3,56
MMM,0.02,L0,57
AMZN,0.03,L0,57
AXP,0.025,L0,57
AMGN,0.04,L0,57
AAPL,0.045,L0,57
BA,0.01,L0,57
CAT,0.02,L0,57
CVX,0.035,L0,57
CSCO,0.035,L0,57
KO,0.045,L0,57
DOW,0.015,L0,57
GS,0.02,L0,57
HD,0.035,L0,57
HON,0.025,L0,57
IBM,0.03,L0,57
INTC,0.02,L0,57
JNJ,0.055,L0,57
JPM,0.03,L0,57
MCD,0.04,L0,57
MRK,0.045,L0,57
MSFT,0.055,L0,57
NKE,0.02,L0,57
PG,0.055,L0,57
CRM,0.02,L0,57
TRV,0.03,L0,57
UNH,0.055,L0,57
VZ,0.04,L0,57
V,0.04,L0,57
WMT,0.05,L0,57
DIS,0.015,L0,57
MMM,0.0,L1,57
AMZN,0.06,L1,57
AXP,0.02,L1,57
AMGN,0.05,L1,57
AAPL,0.08,L1,57
BA,0.0,L1,57
CAT,0.015,L1,57
CVX,0.01,L1,57
CSCO,0.02,L1,57
KO,0.045,L1,57
DOW,0.0,L1,57
GS,0.0,L1,57
HD,0.025,L1,57
HON,0.01,L1,57
IBM,0.01,L1,57
INTC,0.0,L1,57
JNJ,0.07,L1,57
JPM,0.015,L1,57
MCD,0.045,L1,57
MRK,0.07,L1,57
MSFT,0.09,L1,57
NKE,0.0,L1,57
PG,0.08,L1,57
CRM,0.025,L1,57
TRV,0.03,L1,57
UNH,0.06,L1,57
VZ,0.0,L1,57
V,0.055,L1,57
WMT,0.08,L1,57
DIS,0.005,L1,57
MMM,0.0,L2,57
AMZN,0.074,L2,57
AXP,0.0,L2,57
AMGN,0.055,L2,57
AAPL,0.102,L2,57
BA,0.0,L2,57
CAT,0.0,L2,57
CVX,0.0,L2,57
CSCO,0.0,L2,57
KO,0.0,L2,57
DOW,0.0,L2,57
GS,0.0,L2,57
HD,0.0,L2,57
HON,0.0,L2,57
IBM,0.0,L2,57
INTC,0.0,L2,57
JNJ,0.0,L2,57
JPM,0.0,L2,57
MCD,0.0,L2,57
MRK,0.233,L2,57
MSFT,0.173,L2,57
NKE,0.0,L2,57
PG,0.14,L2,57
CRM,0.0,L2,57
TRV,0.0,L2,57
UNH,0.084,L2,57
VZ,0.0,L2,57
V,0.0,L2,57
WMT,0.139,L2,57
DIS,0.0,L2,57
MMM,0.0,L3,57
AMZN,0.086,L3,57
AXP,0.036,L3,57
AMGN,0.046,L3,57
AAPL,0.11,L3,57
BA,0.0,L3,57
CAT,0.022,L3,57
CVX,0.012,L3,57
CSCO,0.018,L3,57
KO,0.02,L3,57
DOW,0.0,L3,57
GS,0.012,L3,57
HD,0.03,L3,57
HON,0.012,L3,57
IBM,0.008,L3,57
INTC,0.0,L3,57
JNJ,0.02,L3,57
JPM,0.02,L3,57
MCD,0.018,L3,57
MRK,0.07,L3,57
MSFT,0.12,L3,57
NKE,0.0,L3,57
PG,0.06,L3,57
CRM,0.06,L3,57
TRV,0.018,L3,57
UNH,0.06,L3,57
VZ,0.0,L3,57
V,0.05,L3,57
WMT,0.07,L3,57
DIS,0.012,L3,57
MMM,0.02,L0,58
AMZN,0.03,L0,58
AXP,0.025,L0,58
AMGN,0.04,L0,58
AAPL,0.045,L0,58
BA,0.01,L0,58
CAT,0.02,L0,58
CVX,0.035,L0,58
CSCO,0.035,L0,58
KO,0.045,L0,58
DOW,0.015,L0,58
GS,0.015,L0,58
HD,0.035,L0,58
HON,0.025,L0,58
IBM,0.03,L0,58
INTC,0.015,L0,58
JNJ,0.055,L0,58
JPM,0.025,L0,58
MCD,0.045,L0,58
MRK,0.045,L0,58
MSFT,0.055,L0,58
NKE,0.02,L0,58
PG,0.055,L0,58
CRM,0.02,L0,58
TRV,0.03,L0,58
UNH,0.055,L0,58
VZ,0.04,L0,58
V,0.04,L0,58
WMT,0.05,L0,58
DIS,0.02,L0,58
MMM,0.0,L1,58
AMZN,0.06,L1,58
AXP,0.02,L1,58
AMGN,0.05,L1,58
AAPL,0.07,L1,58
BA,0.0,L1,58
CAT,0.015,L1,58
CVX,0.02,L1,58
CSCO,0.025,L1,58
KO,0.05,L1,58
DOW,0.0,L1,58
GS,0.0,L1,58
HD,0.03,L1,58
HON,0.015,L1,58
IBM,0.015,L1,58
INTC,0.0,L1,58
JNJ,0.06,L1,58
JPM,0.02,L1,58
MCD,0.045,L1,58
MRK,0.07,L1,58
MSFT,0.09,L1,58
NKE,0.0,L1,58
PG,0.08,L1,58
CRM,0.025,L1,58
TRV,0.03,L1,58
UNH,0.06,L1,58
VZ,0.0,L1,58
V,0.05,L1,58
WMT,0.08,L1,58
DIS,0.02,L1,58
MMM,0.0,L2,58
AMZN,0.072,L2,58
AXP,0.0,L2,58
AMGN,0.062,L2,58
AAPL,0.088,L2,58
BA,0.0,L2,58
CAT,0.0,L2,58
CVX,0.0,L2,58
CSCO,0.0,L2,58
KO,0.0,L2,58
DOW,0.0,L2,58
GS,0.0,L2,58
HD,0.0,L2,58
HON,0.0,L2,58
IBM,0.0,L2,58
INTC,0.0,L2,58
JNJ,0.0,L2,58
JPM,0.0,L2,58
MCD,0.0,L2,58
MRK,0.198,L2,58
MSFT,0.14,L2,58
NKE,0.0,L2,58
PG,0.16,L2,58
CRM,0.0,L2,58
TRV,0.0,L2,58
UNH,0.08,L2,58
VZ,0.0,L2,58
V,0.05,L2,58
WMT,0.15,L2,58
DIS,0.0,L2,58
MMM,0.0,L3,58
AMZN,0.086,L3,58
AXP,0.056,L3,58
AMGN,0.041,L3,58
AAPL,0.112,L3,58
BA,0.0,L3,58
CAT,0.041,L3,58
CVX,0.02,L3,58
CSCO,0.018,L3,58
KO,0.018,L3,58
DOW,0.0,L3,58
GS,0.026,L3,58
HD,0.034,L3,58
HON,0.018,L3,58
IBM,0.0,L3,58
INTC,0.0,L3,58
JNJ,0.0,L3,58
JPM,0.028,L3,58
MCD,0.012,L3,58
MRK,0.062,L3,58
MSFT,0.118,L3,58
NKE,0.0,L3,58
PG,0.05,L3,58
CRM,0.05,L3,58
TRV,0.012,L3,58
UNH,0.056,L3,58
VZ,0.0,L3,58
V,0.05,L3,58
WMT,0.08,L3,58
DIS,0.012,L3,58
MMM,0.02,L0,59
AMZN,0.03,L0,59
AXP,0.025,L0,59
AMGN,0.04,L0,59
AAPL,0.045,L0,59
BA,0.01,L0,59
CAT,0.02,L0,59
CVX,0.035,L0,59
CSCO,0.03,L0,59
KO,0.045,L0,59
DOW,0.015,L0,59
GS,0.02,L0,59
HD,0.035,L0,59
HON,0.025,L0,59
IBM,0.025,L0,59
INTC,0.015,L0,59
JNJ,0.055,L0,59
JPM,0.03,L0,59
MCD,0.04,L0,59
MRK,0.045,L0,59
MSFT,0.05,L0,59
NKE,0.02,L0,59
PG,0.055,L0,59
CRM,0.02,L0,59
TRV,0.03,L0,59
UNH,0.055,L0,59
VZ,0.035,L0,59
V,0.04,L0,59
WMT,0.045,L0,59
DIS,0.015,L0,59
MMM,0.0,L1,59
AMZN,0.06,L1,59
AXP,0.02,L1,59
AMGN,0.06,L1,59
AAPL,0.07,L1,59
BA,0.0,L1,59
CAT,0.015,L1,59
CVX,0.015,L1,59
CSCO,0.025,L1,59
KO,0.055,L1,59
DOW,0.0,L1,59
GS,0.0,L1,59
HD,0.025,L1,59
HON,0.01,L1,59
IBM,0.015,L1,59
INTC,0.0,L1,59
JNJ,0.08,L1,59
JPM,0.01,L1,59
MCD,0.055,L1,59
MRK,0.08,L1,59
MSFT,0.09,L1,59
NKE,0.0,L1,59
PG,0.08,L1,59
CRM,0.025,L1,59
TRV,0.04,L1,59
UNH,0.055,L1,59
VZ,0.0,L1,59
V,0.055,L1,59
WMT,0.08,L1,59
DIS,0.0,L1,59
MMM,0.0,L2,59
AMZN,0.078,L2,59
AXP,0.0,L2,59
AMGN,0.0,L2,59
AAPL,0.176,L2,59
BA,0.0,L2,59
CAT,0.0,L2,59
CVX,0.0,L2,59
CSCO,0.0,L2,59
KO,0.0,L2,59
DOW,0.0,L2,59
GS,0.0,L2,59
HD,0.0,L2,59
HON,0.0,L2,59
IBM,0.0,L2,59
INTC,0.0,L2,59
JNJ,0.0,L2,59
JPM,0.0,L2,59
MCD,0.0,L2,59
MRK,0.298,L2,59
MSFT,0.214,L2,59
NKE,0.0,L2,59
PG,0.0,L2,59
CRM,0.0,L2,59
TRV,0.0,L2,59
UNH,0.0,L2,59
VZ,0.0,L2,59
V,0.0,L2,59
WMT,0.234,L2,59
DIS,0.0,L2,59
MMM,0.0,L3,59
AMZN,0.083,L3,59
